Date,type,title_id,from_day,status,year,year_iso,quarter,month,week_iso,day_of_month,day_of_week
2020-04-04,1,10,,Праздничный,2020,2020,2,4,14,4,6
2020-04-05,1,10,,Праздничный,2020,2020,2,4,14,5,7
2020-04-06,1,10,,Праздничный,2020,2020,2,4,15,6,1
2020-04-07,1,10,,Праздничный,2020,2020,2,4,15,7,2
2020-04-08,1,10,,Праздничный,2020,2020,2,4,15,8,3
2020-04-09,1,10,,Праздничный,2020,2020,2,4,15,9,4
2020-04-10,1,10,,Праздничный,2020,2020,2,4,15,10,5
2020-04-11,1,10,,Праздничный,2020,2020,2,4,15,11,6
2020-04-12,1,10,,Праздничный,2020,2020,2,4,15,12,7
2020-04-13,1,10,,Праздничный,2020,2020,2,4,16,13,1
2020-04-14,1,10,,Праздничный,2020,2020,2,4,16,14,2
2020-04-15,1,10,,Праздничный,2020,2020,2,4,16,15,3
2020-04-16,1,10,,Праздничный,2020,2020,2,4,16,16,4
2020-04-17,1,10,,Праздничный,2020,2020,2,4,16,17,5
2020-04-18,1,10,,Праздничный,2020,2020,2,4,16,18,6
2020-04-19,1,10,,Праздничный,2020,2020,2,4,16,19,7
2020-04-20,1,10,,Праздничный,2020,2020,2,4,17,20,1
2020-04-21,1,10,,Праздничный,2020,2020,2,4,17,21,2
2020-04-22,1,10,,Праздничный,2020,2020,2,4,17,22,3
2020-04-23,1,10,,Праздничный,2020,2020,2,4,17,23,4
2020-04-24,1,10,,Праздничный,2020,2020,2,4,17,24,5
2020-04-25,1,10,,Праздничный,2020,2020,2,4,17,25,6
2020-04-26,1,10,,Праздничный,2020,2020,2,4,17,26,7
2020-04-27,1,10,,Праздничный,2020,2020,2,4,18,27,1
2020-04-28,1,10,,Праздничный,2020,2020,2,4,18,28,2
2020-04-29,1,10,,Праздничный,2020,2020,2,4,18,29,3
2020-04-30,1,10,,Праздничный,2020,2020,2,4,18,30,4
2020-05-01,1,5,,Праздничный,2020,2020,2,5,18,1,5
2020-05-02,1,,,Праздничный,2020,2020,2,5,18,2,6
2020-05-03,1,,,Праздничный,2020,2020,2,5,18,3,7
2020-05-04,1,,,Праздничный,2020,2020,2,5,19,4,1
2020-05-05,1,,,Праздничный,2020,2020,2,5,19,5,2
2020-05-06,1,11,,Праздничный,2020,2020,2,5,19,6,3
2020-05-07,1,11,,Праздничный,2020,2020,2,5,19,7,4
2020-05-08,1,11,,Праздничный,2020,2020,2,5,19,8,5
2020-05-09,1,6,,Праздничный,2020,2020,2,5,19,9,6
2020-05-10,1,,,Праздничный,2020,2020,2,5,19,10,7
2020-05-11,1,,,Праздничный,2020,2020,2,5,20,11,1
2020-05-12,,,,Рабочий,2020,2020,2,5,20,12,2
2020-05-13,,,,Рабочий,2020,2020,2,5,20,13,3
2020-05-14,,,,Рабочий,2020,2020,2,5,20,14,4
2020-05-15,,,,Рабочий,2020,2020,2,5,20,15,5
2020-05-16,,,,Выходной,2020,2020,2,5,20,16,6
2020-05-17,,,,Выходной,2020,2020,2,5,20,17,7
2020-05-18,,,,Рабочий,2020,2020,2,5,21,18,1
2020-05-19,,,,Рабочий,2020,2020,2,5,21,19,2
2020-05-20,,,,Рабочий,2020,2020,2,5,21,20,3
2020-05-21,,,,Рабочий,2020,2020,2,5,21,21,4
2020-05-22,,,,Рабочий,2020,2020,2,5,21,22,5
2020-05-23,,,,Выходной,2020,2020,2,5,21,23,6
2020-05-24,,,,Выходной,2020,2020,2,5,21,24,7
2020-05-25,,,,Рабочий,2020,2020,2,5,22,25,1
2020-05-26,,,,Рабочий,2020,2020,2,5,22,26,2
2020-05-27,,,,Рабочий,2020,2020,2,5,22,27,3
2020-05-28,,,,Рабочий,2020,2020,2,5,22,28,4
2020-05-29,,,,Рабочий,2020,2020,2,5,22,29,5
2020-05-30,,,,Выходной,2020,2020,2,5,22,30,6
2020-05-31,,,,Выходной,2020,2020,2,5,22,31,7
2020-06-01,,,,Рабочий,2020,2020,2,6,23,1,1
2020-06-02,,,,Рабочий,2020,2020,2,6,23,2,2
2020-06-03,,,,Рабочий,2020,2020,2,6,23,3,3
2020-06-04,,,,Рабочий,2020,2020,2,6,23,4,4
2020-06-05,,,,Рабочий,2020,2020,2,6,23,5,5
2020-06-06,,,,Выходной,2020,2020,2,6,23,6,6
2020-06-07,,,,Выходной,2020,2020,2,6,23,7,7
2020-06-08,,,,Рабочий,2020,2020,2,6,24,8,1
2020-06-09,,,,Рабочий,2020,2020,2,6,24,9,2
2020-06-10,,,,Рабочий,2020,2020,2,6,24,10,3
2020-06-11,2,,,Рабочий,2020,2020,2,6,24,11,4
2020-06-12,1,7,,Праздничный,2020,2020,2,6,24,12,5
2020-06-13,,,,Выходной,2020,2020,2,6,24,13,6
2020-06-14,,,,Выходной,2020,2020,2,6,24,14,7
2020-06-15,,,,Рабочий,2020,2020,2,6,25,15,1
2020-06-16,,,,Рабочий,2020,2020,2,6,25,16,2
2020-06-17,,,,Рабочий,2020,2020,2,6,25,17,3
2020-06-18,,,,Рабочий,2020,2020,2,6,25,18,4
2020-06-19,,,,Рабочий,2020,2020,2,6,25,19,5
2020-06-20,,,,Выходной,2020,2020,2,6,25,20,6
2020-06-21,,,,Выходной,2020,2020,2,6,25,21,7
2020-06-22,,,,Рабочий,2020,2020,2,6,26,22,1
2020-06-23,,,,Рабочий,2020,2020,2,6,26,23,2
2020-06-24,1,12,,Праздничный,2020,2020,2,6,26,24,3
2020-06-25,,,,Рабочий,2020,2020,2,6,26,25,4
2020-06-26,,,,Рабочий,2020,2020,2,6,26,26,5
2020-06-27,,,,Выходной,2020,2020,2,6,26,27,6
2020-06-28,,,,Выходной,2020,2020,2,6,26,28,7
2020-06-29,,,,Рабочий,2020,2020,2,6,27,29,1
2020-06-30,,,,Рабочий,2020,2020,2,6,27,30,2
2020-07-01,1,13,,Праздничный,2020,2020,3,7,27,1,3
2020-07-02,,,,Рабочий,2020,2020,3,7,27,2,4
2020-07-03,,,,Рабочий,2020,2020,3,7,27,3,5
2020-07-04,,,,Выходной,2020,2020,3,7,27,4,6
2020-07-05,,,,Выходной,2020,2020,3,7,27,5,7
2020-07-06,,,,Рабочий,2020,2020,3,7,28,6,1
2020-07-07,,,,Рабочий,2020,2020,3,7,28,7,2
2020-07-08,,,,Рабочий,2020,2020,3,7,28,8,3
2020-07-09,,,,Рабочий,2020,2020,3,7,28,9,4
2020-07-10,,,,Рабочий,2020,2020,3,7,28,10,5
2020-07-11,,,,Выходной,2020,2020,3,7,28,11,6
2020-07-12,,,,Выходной,2020,2020,3,7,28,12,7
2020-07-13,,,,Рабочий,2020,2020,3,7,29,13,1
2020-07-14,,,,Рабочий,2020,2020,3,7,29,14,2
2020-07-15,,,,Рабочий,2020,2020,3,7,29,15,3
2020-07-16,,,,Рабочий,2020,2020,3,7,29,16,4
2020-07-17,,,,Рабочий,2020,2020,3,7,29,17,5
2020-07-18,,,,Выходной,2020,2020,3,7,29,18,6
2020-07-19,,,,Выходной,2020,2020,3,7,29,19,7
2020-07-20,,,,Рабочий,2020,2020,3,7,30,20,1
2020-07-21,,,,Рабочий,2020,2020,3,7,30,21,2
2020-07-22,,,,Рабочий,2020,2020,3,7,30,22,3
2020-07-23,,,,Рабочий,2020,2020,3,7,30,23,4
2020-07-24,,,,Рабочий,2020,2020,3,7,30,24,5
2020-07-25,,,,Выходной,2020,2020,3,7,30,25,6
2020-07-26,,,,Выходной,2020,2020,3,7,30,26,7
2020-07-27,,,,Рабочий,2020,2020,3,7,31,27,1
2020-07-28,,,,Рабочий,2020,2020,3,7,31,28,2
2020-07-29,,,,Рабочий,2020,2020,3,7,31,29,3
2020-07-30,,,,Рабочий,2020,2020,3,7,31,30,4
2020-07-31,,,,Рабочий,2020,2020,3,7,31,31,5
2020-08-01,,,,Выходной,2020,2020,3,8,31,1,6
2020-08-02,,,,Выходной,2020,2020,3,8,31,2,7
2020-08-03,,,,Рабочий,2020,2020,3,8,32,3,1
2020-08-04,,,,Рабочий,2020,2020,3,8,32,4,2
2020-08-05,,,,Рабочий,2020,2020,3,8,32,5,3
2020-08-06,,,,Рабочий,2020,2020,3,8,32,6,4
2020-08-07,,,,Рабочий,2020,2020,3,8,32,7,5
2020-08-08,,,,Выходной,2020,2020,3,8,32,8,6
2020-08-09,,,,Выходной,2020,2020,3,8,32,9,7
2020-08-10,,,,Рабочий,2020,2020,3,8,33,10,1
2020-08-11,,,,Рабочий,2020,2020,3,8,33,11,2
2020-08-12,,,,Рабочий,2020,2020,3,8,33,12,3
2020-08-13,,,,Рабочий,2020,2020,3,8,33,13,4
2020-08-14,,,,Рабочий,2020,2020,3,8,33,14,5
2020-08-15,,,,Выходной,2020,2020,3,8,33,15,6
2020-08-16,,,,Выходной,2020,2020,3,8,33,16,7
2020-08-17,,,,Рабочий,2020,2020,3,8,34,17,1
2020-08-18,,,,Рабочий,2020,2020,3,8,34,18,2
2020-08-19,,,,Рабочий,2020,2020,3,8,34,19,3
2020-08-20,,,,Рабочий,2020,2020,3,8,34,20,4
2020-08-21,,,,Рабочий,2020,2020,3,8,34,21,5
2020-08-22,,,,Выходной,2020,2020,3,8,34,22,6
2020-08-23,,,,Выходной,2020,2020,3,8,34,23,7
2020-08-24,,,,Рабочий,2020,2020,3,8,35,24,1
2020-08-25,,,,Рабочий,2020,2020,3,8,35,25,2
2020-08-26,,,,Рабочий,2020,2020,3,8,35,26,3
2020-08-27,,,,Рабочий,2020,2020,3,8,35,27,4
2020-08-28,,,,Рабочий,2020,2020,3,8,35,28,5
2020-08-29,,,,Выходной,2020,2020,3,8,35,29,6
2020-08-30,,,,Выходной,2020,2020,3,8,35,30,7
2020-08-31,,,,Рабочий,2020,2020,3,8,36,31,1
2020-09-01,,,,Рабочий,2020,2020,3,9,36,1,2
2020-09-02,,,,Рабочий,2020,2020,3,9,36,2,3
2020-09-03,,,,Рабочий,2020,2020,3,9,36,3,4
2020-09-04,,,,Рабочий,2020,2020,3,9,36,4,5
2020-09-05,,,,Выходной,2020,2020,3,9,36,5,6
2020-09-06,,,,Выходной,2020,2020,3,9,36,6,7
2020-09-07,,,,Рабочий,2020,2020,3,9,37,7,1
2020-09-08,,,,Рабочий,2020,2020,3,9,37,8,2
2020-09-09,,,,Рабочий,2020,2020,3,9,37,9,3
2020-09-10,,,,Рабочий,2020,2020,3,9,37,10,4
2020-09-11,,,,Рабочий,2020,2020,3,9,37,11,5
2020-09-12,,,,Выходной,2020,2020,3,9,37,12,6
2020-09-13,,,,Выходной,2020,2020,3,9,37,13,7
2020-09-14,,,,Рабочий,2020,2020,3,9,38,14,1
2020-09-15,,,,Рабочий,2020,2020,3,9,38,15,2
2020-09-16,,,,Рабочий,2020,2020,3,9,38,16,3
2020-09-17,,,,Рабочий,2020,2020,3,9,38,17,4
2020-09-18,,,,Рабочий,2020,2020,3,9,38,18,5
2020-09-19,,,,Выходной,2020,2020,3,9,38,19,6
2020-09-20,,,,Выходной,2020,2020,3,9,38,20,7
2020-09-21,,,,Рабочий,2020,2020,3,9,39,21,1
2020-09-22,,,,Рабочий,2020,2020,3,9,39,22,2
2020-09-23,,,,Рабочий,2020,2020,3,9,39,23,3
2020-09-24,,,,Рабочий,2020,2020,3,9,39,24,4
2020-09-25,,,,Рабочий,2020,2020,3,9,39,25,5
2020-09-26,,,,Выходной,2020,2020,3,9,39,26,6
2020-09-27,,,,Выходной,2020,2020,3,9,39,27,7
2020-09-28,,,,Рабочий,2020,2020,3,9,40,28,1
2020-09-29,,,,Рабочий,2020,2020,3,9,40,29,2
2020-09-30,,,,Рабочий,2020,2020,3,9,40,30,3
2020-10-01,,,,Рабочий,2020,2020,4,10,40,1,4
2020-10-02,,,,Рабочий,2020,2020,4,10,40,2,5
2020-10-03,,,,Выходной,2020,2020,4,10,40,3,6
2020-10-04,,,,Выходной,2020,2020,4,10,40,4,7
2020-10-05,,,,Рабочий,2020,2020,4,10,41,5,1
2020-10-06,,,,Рабочий,2020,2020,4,10,41,6,2
2020-10-07,,,,Рабочий,2020,2020,4,10,41,7,3
2020-10-08,,,,Рабочий,2020,2020,4,10,41,8,4
2020-10-09,,,,Рабочий,2020,2020,4,10,41,9,5
2020-10-10,,,,Выходной,2020,2020,4,10,41,10,6
2020-10-11,,,,Выходной,2020,2020,4,10,41,11,7
2020-10-12,,,,Рабочий,2020,2020,4,10,42,12,1
2020-10-13,,,,Рабочий,2020,2020,4,10,42,13,2
2020-10-14,,,,Рабочий,2020,2020,4,10,42,14,3
2020-10-15,,,,Рабочий,2020,2020,4,10,42,15,4
2020-10-16,,,,Рабочий,2020,2020,4,10,42,16,5
2020-10-17,,,,Выходной,2020,2020,4,10,42,17,6
2020-10-18,,,,Выходной,2020,2020,4,10,42,18,7
2020-10-19,,,,Рабочий,2020,2020,4,10,43,19,1
2020-10-20,,,,Рабочий,2020,2020,4,10,43,20,2
2020-10-21,,,,Рабочий,2020,2020,4,10,43,21,3
2020-10-22,,,,Рабочий,2020,2020,4,10,43,22,4
2020-10-23,,,,Рабочий,2020,2020,4,10,43,23,5
2020-10-24,,,,Выходной,2020,2020,4,10,43,24,6
2020-10-25,,,,Выходной,2020,2020,4,10,43,25,7
2020-10-26,,,,Рабочий,2020,2020,4,10,44,26,1
2020-10-27,,,,Рабочий,2020,2020,4,10,44,27,2
2020-10-28,,,,Рабочий,2020,2020,4,10,44,28,3
2020-10-29,,,,Рабочий,2020,2020,4,10,44,29,4
2020-10-30,,,,Рабочий,2020,2020,4,10,44,30,5
2020-10-31,,,,Выходной,2020,2020,4,10,44,31,6
2020-11-01,,,,Выходной,2020,2020,4,11,44,1,7
2020-11-02,,,,Рабочий,2020,2020,4,11,45,2,1
2020-11-03,2,,,Рабочий,2020,2020,4,11,45,3,2
2020-11-04,1,8,,Праздничный,2020,2020,4,11,45,4,3
2020-11-05,,,,Рабочий,2020,2020,4,11,45,5,4
2020-11-06,,,,Рабочий,2020,2020,4,11,45,6,5
2020-11-07,,,,Выходной,2020,2020,4,11,45,7,6
2020-11-08,,,,Выходной,2020,2020,4,11,45,8,7
2020-11-09,,,,Рабочий,2020,2020,4,11,46,9,1
2020-11-10,,,,Рабочий,2020,2020,4,11,46,10,2
2020-11-11,,,,Рабочий,2020,2020,4,11,46,11,3
2020-11-12,,,,Рабочий,2020,2020,4,11,46,12,4
2020-11-13,,,,Рабочий,2020,2020,4,11,46,13,5
2020-11-14,,,,Выходной,2020,2020,4,11,46,14,6
2020-11-15,,,,Выходной,2020,2020,4,11,46,15,7
2020-11-16,,,,Рабочий,2020,2020,4,11,47,16,1
2020-11-17,,,,Рабочий,2020,2020,4,11,47,17,2
2020-11-18,,,,Рабочий,2020,2020,4,11,47,18,3
2020-11-19,,,,Рабочий,2020,2020,4,11,47,19,4
2020-11-20,,,,Рабочий,2020,2020,4,11,47,20,5
2020-11-21,,,,Выходной,2020,2020,4,11,47,21,6
2020-11-22,,,,Выходной,2020,2020,4,11,47,22,7
2020-11-23,,,,Рабочий,2020,2020,4,11,48,23,1
2020-11-24,,,,Рабочий,2020,2020,4,11,48,24,2
2020-11-25,,,,Рабочий,2020,2020,4,11,48,25,3
2020-11-26,,,,Рабочий,2020,2020,4,11,48,26,4
2020-11-27,,,,Рабочий,2020,2020,4,11,48,27,5
2020-11-28,,,,Выходной,2020,2020,4,11,48,28,6
2020-11-29,,,,Выходной,2020,2020,4,11,48,29,7
2020-11-30,,,,Рабочий,2020,2020,4,11,49,30,1
2020-12-01,,,,Рабочий,2020,2020,4,12,49,1,2
2020-12-02,,,,Рабочий,2020,2020,4,12,49,2,3
2020-12-03,,,,Рабочий,2020,2020,4,12,49,3,4
2020-12-04,,,,Рабочий,2020,2020,4,12,49,4,5
2020-12-05,,,,Выходной,2020,2020,4,12,49,5,6
2020-12-06,,,,Выходной,2020,2020,4,12,49,6,7
2020-12-07,,,,Рабочий,2020,2020,4,12,50,7,1
2020-12-08,,,,Рабочий,2020,2020,4,12,50,8,2
2020-12-09,,,,Рабочий,2020,2020,4,12,50,9,3
2020-12-10,,,,Рабочий,2020,2020,4,12,50,10,4
2020-12-11,,,,Рабочий,2020,2020,4,12,50,11,5
2020-12-12,,,,Выходной,2020,2020,4,12,50,12,6
2020-12-13,,,,Выходной,2020,2020,4,12,50,13,7
2020-12-14,,,,Рабочий,2020,2020,4,12,51,14,1
2020-12-15,,,,Рабочий,2020,2020,4,12,51,15,2
2020-12-16,,,,Рабочий,2020,2020,4,12,51,16,3
2020-12-17,,,,Рабочий,2020,2020,4,12,51,17,4
2020-12-18,,,,Рабочий,2020,2020,4,12,51,18,5
2020-12-19,,,,Выходной,2020,2020,4,12,51,19,6
2020-12-20,,,,Выходной,2020,2020,4,12,51,20,7
2020-12-21,,,,Рабочий,2020,2020,4,12,52,21,1
2020-12-22,,,,Рабочий,2020,2020,4,12,52,22,2
2020-12-23,,,,Рабочий,2020,2020,4,12,52,23,3
2020-12-24,,,,Рабочий,2020,2020,4,12,52,24,4
2020-12-25,,,,Рабочий,2020,2020,4,12,52,25,5
2020-12-26,,,,Выходной,2020,2020,4,12,52,26,6
2020-12-27,,,,Выходной,2020,2020,4,12,52,27,7
2020-12-28,,,,Рабочий,2020,2020,4,12,53,28,1
2020-12-29,,,,Рабочий,2020,2020,4,12,53,29,2
2020-12-30,,,,Рабочий,2020,2020,4,12,53,30,3
2020-12-31,2,,,Рабочий,2020,2020,4,12,53,31,4
2021-01-01,1,1,,Праздничный,2021,2020,1,1,53,1,5
2021-01-02,1,1,,Праздничный,2021,2020,1,1,53,2,6
2021-01-03,1,1,,Праздничный,2021,2020,1,1,53,3,7
2021-01-04,1,1,,Праздничный,2021,2021,1,1,1,4,1
2021-01-05,1,1,,Праздничный,2021,2021,1,1,1,5,2
2021-01-06,1,1,,Праздничный,2021,2021,1,1,1,6,3
2021-01-07,1,2,,Праздничный,2021,2021,1,1,1,7,4
2021-01-08,1,1,,Праздничный,2021,2021,1,1,1,8,5
2021-01-09,,,,Выходной,2021,2021,1,1,1,9,6
2021-01-10,,,,Выходной,2021,2021,1,1,1,10,7
2021-01-11,,,,Рабочий,2021,2021,1,1,2,11,1
2021-01-12,,,,Рабочий,2021,2021,1,1,2,12,2
2021-01-13,,,,Рабочий,2021,2021,1,1,2,13,3
2021-01-14,,,,Рабочий,2021,2021,1,1,2,14,4
2021-01-15,,,,Рабочий,2021,2021,1,1,2,15,5
2021-01-16,,,,Выходной,2021,2021,1,1,2,16,6
2021-01-17,,,,Выходной,2021,2021,1,1,2,17,7
2021-01-18,,,,Рабочий,2021,2021,1,1,3,18,1
2021-01-19,,,,Рабочий,2021,2021,1,1,3,19,2
2021-01-20,,,,Рабочий,2021,2021,1,1,3,20,3
2021-01-21,,,,Рабочий,2021,2021,1,1,3,21,4
2021-01-22,,,,Рабочий,2021,2021,1,1,3,22,5
2021-01-23,,,,Выходной,2021,2021,1,1,3,23,6
2021-01-24,,,,Выходной,2021,2021,1,1,3,24,7
2021-01-25,,,,Рабочий,2021,2021,1,1,4,25,1
2021-01-26,,,,Рабочий,2021,2021,1,1,4,26,2
2021-01-27,,,,Рабочий,2021,2021,1,1,4,27,3
2021-01-28,,,,Рабочий,2021,2021,1,1,4,28,4
2021-01-29,,,,Рабочий,2021,2021,1,1,4,29,5
2021-01-30,,,,Выходной,2021,2021,1,1,4,30,6
2021-01-31,,,,Выходной,2021,2021,1,1,4,31,7
2021-02-01,,,,Рабочий,2021,2021,1,2,5,1,1
2021-02-02,,,,Рабочий,2021,2021,1,2,5,2,2
2021-02-03,,,,Рабочий,2021,2021,1,2,5,3,3
2021-02-04,,,,Рабочий,2021,2021,1,2,5,4,4
2021-02-05,,,,Рабочий,2021,2021,1,2,5,5,5
2021-02-06,,,,Выходной,2021,2021,1,2,5,6,6
2021-02-07,,,,Выходной,2021,2021,1,2,5,7,7
2021-02-08,,,,Рабочий,2021,2021,1,2,6,8,1
2021-02-09,,,,Рабочий,2021,2021,1,2,6,9,2
2021-02-10,,,,Рабочий,2021,2021,1,2,6,10,3
2021-02-11,,,,Рабочий,2021,2021,1,2,6,11,4
2021-02-12,,,,Рабочий,2021,2021,1,2,6,12,5
2021-02-13,,,,Выходной,2021,2021,1,2,6,13,6
2021-02-14,,,,Выходной,2021,2021,1,2,6,14,7
2021-02-15,,,,Рабочий,2021,2021,1,2,7,15,1
2021-02-16,,,,Рабочий,2021,2021,1,2,7,16,2
2021-02-17,,,,Рабочий,2021,2021,1,2,7,17,3
2021-02-18,,,,Рабочий,2021,2021,1,2,7,18,4
2021-02-19,,,,Рабочий,2021,2021,1,2,7,19,5
2021-02-20,2,,,Рабочий,2021,2021,1,2,7,20,6
2021-02-21,,,,Выходной,2021,2021,1,2,7,21,7
2021-02-22,1,,02.20,Праздничный,2021,2021,1,2,8,22,1
2021-02-23,1,3,,Праздничный,2021,2021,1,2,8,23,2
2021-02-24,,,,Рабочий,2021,2021,1,2,8,24,3
2021-02-25,,,,Рабочий,2021,2021,1,2,8,25,4
2021-02-26,,,,Рабочий,2021,2021,1,2,8,26,5
2021-02-27,,,,Выходной,2021,2021,1,2,8,27,6
2021-02-28,,,,Выходной,2021,2021,1,2,8,28,7
2021-03-01,,,,Рабочий,2021,2021,1,3,9,1,1
2021-03-02,,,,Рабочий,2021,2021,1,3,9,2,2
2021-03-03,,,,Рабочий,2021,2021,1,3,9,3,3
2021-03-04,,,,Рабочий,2021,2021,1,3,9,4,4
2021-03-05,,,,Рабочий,2021,2021,1,3,9,5,5
2021-03-06,,,,Выходной,2021,2021,1,3,9,6,6
2021-03-07,,,,Выходной,2021,2021,1,3,9,7,7
2021-03-08,1,4,,Праздничный,2021,2021,1,3,10,8,1
2021-03-09,,,,Рабочий,2021,2021,1,3,10,9,2
2021-03-10,,,,Рабочий,2021,2021,1,3,10,10,3
2021-03-11,,,,Рабочий,2021,2021,1,3,10,11,4
2021-03-12,,,,Рабочий,2021,2021,1,3,10,12,5
2021-03-13,,,,Выходной,2021,2021,1,3,10,13,6
2021-03-14,,,,Выходной,2021,2021,1,3,10,14,7
2021-03-15,,,,Рабочий,2021,2021,1,3,11,15,1
2021-03-16,,,,Рабочий,2021,2021,1,3,11,16,2
2021-03-17,,,,Рабочий,2021,2021,1,3,11,17,3
2021-03-18,,,,Рабочий,2021,2021,1,3,11,18,4
2021-03-19,,,,Рабочий,2021,2021,1,3,11,19,5
2021-03-20,,,,Выходной,2021,2021,1,3,11,20,6
2021-03-21,,,,Выходной,2021,2021,1,3,11,21,7
2021-03-22,,,,Рабочий,2021,2021,1,3,12,22,1
2021-03-23,,,,Рабочий,2021,2021,1,3,12,23,2
2021-03-24,,,,Рабочий,2021,2021,1,3,12,24,3
2021-03-25,,,,Рабочий,2021,2021,1,3,12,25,4
2021-03-26,,,,Рабочий,2021,2021,1,3,12,26,5
2021-03-27,,,,Выходной,2021,2021,1,3,12,27,6
2021-03-28,,,,Выходной,2021,2021,1,3,12,28,7
2021-03-29,,,,Рабочий,2021,2021,1,3,13,29,1
2021-03-30,,,,Рабочий,2021,2021,1,3,13,30,2
2021-03-31,,,,Рабочий,2021,2021,1,3,13,31,3
2021-04-01,,,,Рабочий,2021,2021,2,4,13,1,4
2021-04-02,,,,Рабочий,2021,2021,2,4,13,2,5
2021-04-03,,,,Выходной,2021,2021,2,4,13,3,6
2021-04-04,,,,Выходной,2021,2021,2,4,13,4,7
2021-04-05,,,,Рабочий,2021,2021,2,4,14,5,1
2021-04-06,,,,Рабочий,2021,2021,2,4,14,6,2
2021-04-07,,,,Рабочий,2021,2021,2,4,14,7,3
2021-04-08,,,,Рабочий,2021,2021,2,4,14,8,4
2021-04-09,,,,Рабочий,2021,2021,2,4,14,9,5
2021-04-10,,,,Выходной,2021,2021,2,4,14,10,6
2021-04-11,,,,Выходной,2021,2021,2,4,14,11,7
2021-04-12,,,,Рабочий,2021,2021,2,4,15,12,1
2021-04-13,,,,Рабочий,2021,2021,2,4,15,13,2
2021-04-14,,,,Рабочий,2021,2021,2,4,15,14,3
2021-04-15,,,,Рабочий,2021,2021,2,4,15,15,4
2021-04-16,,,,Рабочий,2021,2021,2,4,15,16,5
2021-04-17,,,,Выходной,2021,2021,2,4,15,17,6
2021-04-18,,,,Выходной,2021,2021,2,4,15,18,7
2021-04-19,,,,Рабочий,2021,2021,2,4,16,19,1
2021-04-20,,,,Рабочий,2021,2021,2,4,16,20,2
2021-04-21,,,,Рабочий,2021,2021,2,4,16,21,3
2021-04-22,,,,Рабочий,2021,2021,2,4,16,22,4
2021-04-23,,,,Рабочий,2021,2021,2,4,16,23,5
2021-04-24,,,,Выходной,2021,2021,2,4,16,24,6
2021-04-25,,,,Выходной,2021,2021,2,4,16,25,7
2021-04-26,,,,Рабочий,2021,2021,2,4,17,26,1
2021-04-27,,,,Рабочий,2021,2021,2,4,17,27,2
2021-04-28,,,,Рабочий,2021,2021,2,4,17,28,3
2021-04-29,,,,Рабочий,2021,2021,2,4,17,29,4
2021-04-30,2,,,Рабочий,2021,2021,2,4,17,30,5
2021-05-01,1,5,,Праздничный,2021,2021,2,5,17,1,6
2021-05-02,,,,Выходной,2021,2021,2,5,17,2,7
2021-05-03,1,,,Праздничный,2021,2021,2,5,18,3,1
2021-05-04,1,9,,Праздничный,2021,2021,2,5,18,4,2
2021-05-05,1,9,,Праздничный,2021,2021,2,5,18,5,3
2021-05-06,1,9,,Праздничный,2021,2021,2,5,18,6,4
2021-05-07,1,9,,Праздничный,2021,2021,2,5,18,7,5
2021-05-08,,,,Выходной,2021,2021,2,5,18,8,6
2021-05-09,1,6,,Праздничный,2021,2021,2,5,18,9,7
2021-05-10,1,,,Праздничный,2021,2021,2,5,19,10,1
2021-05-11,,,,Рабочий,2021,2021,2,5,19,11,2
2021-05-12,,,,Рабочий,2021,2021,2,5,19,12,3
2021-05-13,,,,Рабочий,2021,2021,2,5,19,13,4
2021-05-14,,,,Рабочий,2021,2021,2,5,19,14,5
2021-05-15,,,,Выходной,2021,2021,2,5,19,15,6
